Major Category,Subcategory,Keyword,Prompt-Ready Phrase,Tags
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, body waves, deep left side part, high ponytail","very long hair extending to approximately waist level, large soft body waves with polished volume, hair divided with a deep part on the subject's left side, gathered into a high ponytail, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, body waves, deep right side part, worn loose","very long hair extending to approximately waist level, large soft body waves with polished volume, hair divided with a deep part on the subject's right side, worn loose with the full length visible, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, body waves, deep right side part, messy high bun","very long hair extending to approximately waist level, large soft body waves with polished volume, hair divided with a deep part on the subject's right side, gathered into a relaxed messy high bun, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, body waves, slight left side part, low ponytail","very long hair extending to approximately waist level, large soft body waves with polished volume, hair parted subtly left of center, gathered into a low ponytail, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, soft curls, precise center part, tucked behind both ears","very long hair extending to approximately waist level, soft curls with broad rounded curl formation, hair divided by a precise centered part from the hairline backward, front hair tucked behind both ears, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, soft curls, precise center part, sleek low bun","very long hair extending to approximately waist level, soft curls with broad rounded curl formation, hair divided by a precise centered part from the hairline backward, gathered into a sleek low bun at the nape, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, soft curls, soft center part, high ponytail","very long hair extending to approximately waist level, soft curls with broad rounded curl formation, hair divided near the center with a softer less geometric line, gathered into a high ponytail, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, soft curls, deep left side part, worn loose","very long hair extending to approximately waist level, soft curls with broad rounded curl formation, hair divided with a deep part on the subject's left side, worn loose with the full length visible, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, soft curls, deep left side part, messy high bun","very long hair extending to approximately waist level, soft curls with broad rounded curl formation, hair divided with a deep part on the subject's left side, gathered into a relaxed messy high bun, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, soft curls, deep right side part, worn loose","very long hair extending to approximately waist level, soft curls with broad rounded curl formation, hair divided with a deep part on the subject's right side, worn loose with the full length visible, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, soft curls, slight right side part, swept over one shoulder","very long hair extending to approximately waist level, soft curls with broad rounded curl formation, hair parted subtly right of center, most length swept forward over one shoulder, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"waist-length hair, loose curls, precise center part, high ponytail","very long hair extending to approximately waist level, loose curls with large relaxed spirals, hair divided by a precise centered part from the hairline backward, gathered into a high ponytail, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
