Major Category,Subcategory,Keyword,Prompt-Ready Phrase,Tags
Color + Finish,Combination,sheer nude high-gloss finish,"sheer nude manicure with high-gloss lacquer finish with crisp reflected highlights, realistic polish thickness, clean cuticle spacing, and natural highlight behavior",nails manicure color finish
Color + Finish,Combination,sheer nude glossy finish,"sheer nude manicure with smooth glossy polish finish, realistic polish thickness, clean cuticle spacing, and natural highlight behavior",nails manicure color finish
Color + Finish,Combination,sheer nude satin finish,"sheer nude manicure with soft satin sheen with restrained reflectivity, realistic polish thickness, clean cuticle spacing, and natural highlight behavior",nails manicure color finish
Color + Finish,Combination,sheer nude matte finish,"sheer nude manicure with fully matte low-reflectance surface, realistic polish thickness, clean cuticle spacing, and natural highlight behavior",nails manicure color finish
Color + Finish,Combination,sheer nude velvet finish,"sheer nude manicure with velvety magnetic shimmer with soft depth, realistic polish thickness, clean cuticle spacing, and natural highlight behavior",nails manicure color finish
Color + Finish,Combination,sheer nude cat-eye finish,"sheer nude manicure with magnetic cat-eye stripe with dimensional light movement, realistic polish thickness, clean cuticle spacing, and natural highlight behavior",nails manicure color finish
Color + Finish,Combination,sheer nude jelly finish,"sheer nude manicure with translucent jelly-like colored finish, realistic polish thickness, clean cuticle spacing, and natural highlight behavior",nails manicure color finish
Color + Finish,Combination,sheer nude syrup finish,"sheer nude manicure with sheer syrup-like tinted translucency, realistic polish thickness, clean cuticle spacing, and natural highlight behavior",nails manicure color finish
Color + Finish,Combination,sheer nude milky finish,"sheer nude manicure with soft cloudy milky translucency, realistic polish thickness, clean cuticle spacing, and natural highlight behavior",nails manicure color finish
Color + Finish,Combination,sheer nude chrome finish,"sheer nude manicure with high-shine chrome metallic surface, realistic polish thickness, clean cuticle spacing, and natural highlight behavior",nails manicure color finish
Color + Finish,Combination,sheer nude mirror-chrome finish,"sheer nude manicure with mirror-like metallic chrome reflectivity, realistic polish thickness, clean cuticle spacing, and natural highlight behavior",nails manicure color finish
Color + Finish,Combination,sheer nude pearl-chrome finish,"sheer nude manicure with pearly chrome finish with soft luminous shift, realistic polish thickness, clean cuticle spacing, and natural highlight behavior",nails manicure color finish
Color + Finish,Combination,milky nude high-gloss finish,"milky nude manicure with high-gloss lacquer finish with crisp reflected highlights, realistic polish thickness, clean cuticle spacing, and natural highlight behavior",nails manicure color finish
Color + Finish,Combination,milky nude glossy finish,"milky nude manicure with smooth glossy polish finish, realistic polish thickness, clean cuticle spacing, and natural highlight behavior",nails manicure color finish
Color + Finish,Combination,milky nude satin finish,"milky nude manicure with soft satin sheen with restrained reflectivity, realistic polish thickness, clean cuticle spacing, and natural highlight behavior",nails manicure color finish
Color + Finish,Combination,milky nude matte finish,"milky nude manicure with fully matte low-reflectance surface, realistic polish thickness, clean cuticle spacing, and natural highlight behavior",nails manicure color finish
Color + Finish,Combination,milky nude velvet finish,"milky nude manicure with velvety magnetic shimmer with soft depth, realistic polish thickness, clean cuticle spacing, and natural highlight behavior",nails manicure color finish
Color + Finish,Combination,milky nude cat-eye finish,"milky nude manicure with magnetic cat-eye stripe with dimensional light movement, realistic polish thickness, clean cuticle spacing, and natural highlight behavior",nails manicure color finish
Color + Finish,Combination,milky nude jelly finish,"milky nude manicure with translucent jelly-like colored finish, realistic polish thickness, clean cuticle spacing, and natural highlight behavior",nails manicure color finish
Color + Finish,Combination,milky nude syrup finish,"milky nude manicure with sheer syrup-like tinted translucency, realistic polish thickness, clean cuticle spacing, and natural highlight behavior",nails manicure color finish
Color + Finish,Combination,milky nude milky finish,"milky nude manicure with soft cloudy milky translucency, realistic polish thickness, clean cuticle spacing, and natural highlight behavior",nails manicure color finish
Color + Finish,Combination,milky nude chrome finish,"milky nude manicure with high-shine chrome metallic surface, realistic polish thickness, clean cuticle spacing, and natural highlight behavior",nails manicure color finish
